"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Valida se os dados do usuário podem ser recuperados corretamente ao consultar por ID","271","testDeveListarUsuariosPorIDComSucesso","Surefire suite","Fri Feb 21 12:14:46 GMT 2025","passed","Fri Feb 21 12:14:46 GMT 2025","com.vemser.rest.tests.usuarios.GetUsuariosTest","Surefire test","com.vemser.rest.tests.usuarios.GetUsuariosTest","testDeveListarUsuariosPorIDComSucesso"
"Valida se o produto é cadastrado corretamente com dados válidos e schema esperado","2253","testeSchemaDeveCadastrarProdutoValido","Surefire suite","Fri Feb 21 12:14:17 GMT 2025","broken","Fri Feb 21 12:14:20 GMT 2025","com.vemser.rest.tests.usuarios.PostProdutoTest","Surefire test","com.vemser.rest.tests.usuarios.PostProdutoTest","testeSchemaDeveCadastrarProdutoValido"
"Valida se o schema de resposta ao listar usuários por ID está correto","248","testSchemaListarUsuariosPorIDComSucesso","Surefire suite","Fri Feb 21 12:14:21 GMT 2025","passed","Fri Feb 21 12:14:21 GMT 2025","com.vemser.rest.tests.usuarios.GetUsuariosTest","Surefire test","com.vemser.rest.tests.usuarios.GetUsuariosTest","testSchemaListarUsuariosPorIDComSucesso"
"Valida se ao tentar listar usuários com um email inválido, a resposta contém a mensagem de erro correta","75","testTentarListarUsuariosPorEmailInvalido","Surefire suite","Fri Feb 21 12:14:46 GMT 2025","passed","Fri Feb 21 12:14:46 GMT 2025","com.vemser.rest.tests.usuarios.GetUsuariosTest","Surefire test","com.vemser.rest.tests.usuarios.GetUsuariosTest","testTentarListarUsuariosPorEmailInvalido"
"Valida se um produto pode ser listado corretamente com ID válido","141","testAssertDeveListarProdutoIDValido","Surefire suite","Fri Feb 21 12:14:45 GMT 2025","failed","Fri Feb 21 12:14:45 GMT 2025","com.vemser.rest.tests.usuarios.GetProdutosTest","Surefire test","com.vemser.rest.tests.usuarios.GetProdutosTest","testAssertDeveListarProdutoIDValido"
"Valida se a tentativa de listar um produto com ID inválido retorna o erro correto","128","testAssertTentaListarProdutoIDInvalido","Surefire suite","Fri Feb 21 12:14:45 GMT 2025","passed","Fri Feb 21 12:14:45 GMT 2025","com.vemser.rest.tests.usuarios.GetProdutosTest","Surefire test","com.vemser.rest.tests.usuarios.GetProdutosTest","testAssertTentaListarProdutoIDInvalido"
"Valida se o schema de resposta ao listar usuários por email está correto","706","testSchemaListarUsuariosPorEmailComSucesso","Surefire suite","Fri Feb 21 12:14:20 GMT 2025","passed","Fri Feb 21 12:14:21 GMT 2025","com.vemser.rest.tests.usuarios.GetUsuariosTest","Surefire test","com.vemser.rest.tests.usuarios.GetUsuariosTest","testSchemaListarUsuariosPorEmailComSucesso"
"Valida se o schema de produto por ID está correto","150","testSchemaDeveListarProdutoIDValido","Surefire suite","Fri Feb 21 12:14:20 GMT 2025","failed","Fri Feb 21 12:14:20 GMT 2025","com.vemser.rest.tests.usuarios.GetProdutosTest","Surefire test","com.vemser.rest.tests.usuarios.GetProdutosTest","testSchemaDeveListarProdutoIDValido"
"Valida se um depósito é realizado corretamente com dados válidos","1994","testAssertDeveListarProdutosCadastrados","Surefire suite","Fri Feb 21 12:14:19 GMT 2025","passed","Fri Feb 21 12:14:21 GMT 2025","com.vemser.rest.tests.usuarios.GetProdutosTest","Surefire test","com.vemser.rest.tests.usuarios.GetProdutosTest","testAssertDeveListarProdutosCadastrados"
"Valida se o produto é cadastrado corretamente com dados válidos","2202","testeDeveCadastrarProdutoValido","Surefire suite","Fri Feb 21 12:14:42 GMT 2025","broken","Fri Feb 21 12:14:45 GMT 2025","com.vemser.rest.tests.usuarios.PostProdutoTest","Surefire test","com.vemser.rest.tests.usuarios.PostProdutoTest","testeDeveCadastrarProdutoValido"
"Valida se os usuários podem ser listados corretamente ao consultar por email","627","testDeveListarUsuariosPorEmailComSucesso","Surefire suite","Fri Feb 21 12:14:45 GMT 2025","passed","Fri Feb 21 12:14:46 GMT 2025","com.vemser.rest.tests.usuarios.GetUsuariosTest","Surefire test","com.vemser.rest.tests.usuarios.GetUsuariosTest","testDeveListarUsuariosPorEmailComSucesso"
"Valida se ao tentar listar um usuário com ID inválido, a resposta contém a mensagem de erro correta","94","testTentarListarUsuariosPorIDInexistente","Surefire suite","Fri Feb 21 12:14:46 GMT 2025","passed","Fri Feb 21 12:14:46 GMT 2025","com.vemser.rest.tests.usuarios.GetUsuariosTest","Surefire test","com.vemser.rest.tests.usuarios.GetUsuariosTest","testTentarListarUsuariosPorIDInexistente"
